"No.","Time","Source","Destination","Protocol","Length","Info"
"7731","11:57:11.459747726","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=34939 Ack=3702164 Win=65536 Len=0"
"7732","11:57:11.459747847","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7733","11:57:11.459915089","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7734","11:57:11.460031424","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=34978 Ack=3706342 Win=65536 Len=0"
"7735","11:57:11.460031549","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7736","11:57:11.460260497","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7737","11:57:11.460260618","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35017 Ack=3710520 Win=65536 Len=0"
"7738","11:57:11.460398289","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7739","11:57:11.460570829","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7740","11:57:11.460684049","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35056 Ack=3714698 Win=65536 Len=0"
"7741","11:57:11.460684137","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7742","11:57:11.460854924","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7743","11:57:11.461032469","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35095 Ack=3718876 Win=65536 Len=0"
"7744","11:57:11.461032559","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7745","11:57:11.461402447","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7746","11:57:11.461564322","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35134 Ack=3723054 Win=65536 Len=0"
"7747","11:57:11.461564423","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7748","11:57:11.461779507","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7749","11:57:11.461868626","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35173 Ack=3727232 Win=65536 Len=0"
"7750","11:57:11.461868726","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7751","11:57:11.462002796","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7752","11:57:11.462126195","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35212 Ack=3731410 Win=65536 Len=0"
"7753","11:57:11.462126280","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7754","11:57:11.462248773","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7755","11:57:11.462363662","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35251 Ack=3735588 Win=65536 Len=0"
"7756","11:57:11.462363749","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7757","11:57:11.462548056","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7758","11:57:11.462687867","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35290 Ack=3739766 Win=65536 Len=0"
"7759","11:57:11.462852882","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7760","11:57:11.463014482","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7761","11:57:11.463111071","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35329 Ack=3743944 Win=65536 Len=0"
"7762","11:57:11.463111169","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7763","11:57:11.463266147","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7764","11:57:11.463359188","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35368 Ack=3748122 Win=65536 Len=0"
"7765","11:57:11.463359281","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7766","11:57:11.463477095","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7767","11:57:11.463583759","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35407 Ack=3752300 Win=65536 Len=0"
"7768","11:57:11.463583878","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7769","11:57:11.463759648","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7770","11:57:11.463865939","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35446 Ack=3756478 Win=65536 Len=0"
"7771","11:57:11.463940992","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7772","11:57:11.464062249","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7773","11:57:11.464165727","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35485 Ack=3760656 Win=65536 Len=0"
"7774","11:57:11.464165849","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7775","11:57:11.464249221","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7776","11:57:11.464403360","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35524 Ack=3764834 Win=65536 Len=0"
"7777","11:57:11.464403482","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7778","11:57:11.464582420","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7779","11:57:11.464713806","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35563 Ack=3769012 Win=65536 Len=0"
"7780","11:57:11.464951386","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7781","11:57:11.465139283","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7782","11:57:11.465139396","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35602 Ack=3773190 Win=65536 Len=0"
"7783","11:57:11.465197185","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7784","11:57:11.465308209","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7785","11:57:11.465446076","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35641 Ack=3777368 Win=65536 Len=0"
"7786","11:57:11.465446196","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7787","11:57:11.465698177","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7788","11:57:11.465813872","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35680 Ack=3781546 Win=65536 Len=0"
"7789","11:57:11.465813964","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7790","11:57:11.465928974","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7791","11:57:11.466105328","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35719 Ack=3785724 Win=65536 Len=0"
"7792","11:57:11.466105451","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7793","11:57:11.466318222","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7794","11:57:11.466318313","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35758 Ack=3789902 Win=65536 Len=0"
"7795","11:57:11.466378123","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7796","11:57:11.466622031","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7797","11:57:11.466726563","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35797 Ack=3794080 Win=65536 Len=0"
"7798","11:57:11.466726657","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7799","11:57:11.466867486","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7800","11:57:11.467004192","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35836 Ack=3798258 Win=65536 Len=0"
"7801","11:57:11.467106419","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7802","11:57:11.467189847","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7803","11:57:11.467316684","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35875 Ack=3802436 Win=65536 Len=0"
"7804","11:57:11.467316770","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7805","11:57:11.467515745","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7806","11:57:11.467615174","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35914 Ack=3806614 Win=65536 Len=0"
"7807","11:57:11.467734990","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7808","11:57:11.467856056","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7809","11:57:11.467984280","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35953 Ack=3810792 Win=65536 Len=0"
"7810","11:57:11.467984368","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7811","11:57:11.468125892","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7812","11:57:11.468284473","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=35992 Ack=3814970 Win=65536 Len=0"
"7813","11:57:11.468284576","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7814","11:57:11.468460563","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7815","11:57:11.468584402","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36031 Ack=3819148 Win=65536 Len=0"
"7816","11:57:11.468584487","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7817","11:57:11.468697196","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7818","11:57:11.468846237","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36070 Ack=3823326 Win=65536 Len=0"
"7819","11:57:11.468846353","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7820","11:57:11.468906003","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7821","11:57:11.469047716","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36109 Ack=3827504 Win=65536 Len=0"
"7822","11:57:11.469047821","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7823","11:57:11.469149051","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7824","11:57:11.469278489","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36148 Ack=3831682 Win=65536 Len=0"
"7825","11:57:11.469278587","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7826","11:57:11.469358432","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7827","11:57:11.469475543","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36187 Ack=3835860 Win=65536 Len=0"
"7828","11:57:11.469475633","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7829","11:57:11.469567118","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7830","11:57:11.469626727","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36226 Ack=3840038 Win=65536 Len=0"
"7831","11:57:11.469658037","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7832","11:57:11.469842519","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7833","11:57:11.469960163","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36265 Ack=3844216 Win=65536 Len=0"
"7834","11:57:11.469960274","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7835","11:57:11.470071205","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7836","11:57:11.470181070","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36304 Ack=3848394 Win=65536 Len=0"
"7837","11:57:11.470181185","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7838","11:57:11.470416039","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7839","11:57:11.470621660","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36343 Ack=3852572 Win=65536 Len=0"
"7840","11:57:11.470621747","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7841","11:57:11.470828526","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7842","11:57:11.470828618","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36382 Ack=3856750 Win=65536 Len=0"
"7843","11:57:11.470890092","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7844","11:57:11.471090187","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7845","11:57:11.471267902","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36421 Ack=3860928 Win=65536 Len=0"
"7846","11:57:11.471268023","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7847","11:57:11.471998342","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7848","11:57:11.472157175","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36460 Ack=3865106 Win=65536 Len=0"
"7849","11:57:11.472157298","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7850","11:57:11.472263804","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7851","11:57:11.472439647","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36499 Ack=3869284 Win=65536 Len=0"
"7852","11:57:11.472439804","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7853","11:57:11.472700488","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7854","11:57:11.472788472","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36538 Ack=3873462 Win=65536 Len=0"
"7855","11:57:11.472788607","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7856","11:57:11.473037870","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7857","11:57:11.473175878","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36577 Ack=3877640 Win=65536 Len=0"
"7858","11:57:11.473175972","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7859","11:57:11.473352519","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7860","11:57:11.473433426","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36616 Ack=3881818 Win=65536 Len=0"
"7861","11:57:11.473433524","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7862","11:57:11.473565257","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7863","11:57:11.473762348","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36655 Ack=3885996 Win=65536 Len=0"
"7864","11:57:11.473762441","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7865","11:57:11.473926168","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7866","11:57:11.474035874","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36694 Ack=3890174 Win=65536 Len=0"
"7867","11:57:11.474035969","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7868","11:57:11.474227052","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7869","11:57:11.474413819","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36733 Ack=3894352 Win=65536 Len=0"
"7870","11:57:11.474413911","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7871","11:57:11.474532209","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7872","11:57:11.474663744","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36772 Ack=3898530 Win=65536 Len=0"
"7873","11:57:11.474663865","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7874","11:57:11.474865430","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7875","11:57:11.474998248","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36811 Ack=3902708 Win=65536 Len=0"
"7876","11:57:11.474998348","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7877","11:57:11.475330677","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7878","11:57:11.475392380","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36850 Ack=3906886 Win=65536 Len=0"
"7879","11:57:11.475392492","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7880","11:57:11.475542607","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7881","11:57:11.475776770","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36889 Ack=3911064 Win=65536 Len=0"
"7882","11:57:11.475776861","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7883","11:57:11.475953979","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7884","11:57:11.476138923","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36928 Ack=3915242 Win=65536 Len=0"
"7885","11:57:11.476139007","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7886","11:57:11.476231913","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7887","11:57:11.476371802","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=36967 Ack=3919420 Win=65536 Len=0"
"7888","11:57:11.476431596","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7889","11:57:11.476635664","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7890","11:57:11.476752132","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37006 Ack=3923598 Win=65536 Len=0"
"7891","11:57:11.476899109","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7892","11:57:11.476936651","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7893","11:57:11.477118309","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37045 Ack=3927776 Win=65536 Len=0"
"7894","11:57:11.477118425","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7895","11:57:11.477303867","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7896","11:57:11.477363397","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37084 Ack=3931954 Win=65536 Len=0"
"7897","11:57:11.477363513","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7898","11:57:11.477605751","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7899","11:57:11.477814113","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37123 Ack=3936132 Win=65536 Len=0"
"7900","11:57:11.477814198","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7901","11:57:11.477987330","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7902","11:57:11.478106271","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37162 Ack=3940310 Win=65536 Len=0"
"7903","11:57:11.478106360","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7904","11:57:11.478353288","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7905","11:57:11.478353398","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37201 Ack=3944488 Win=65536 Len=0"
"7906","11:57:11.478353447","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7907","11:57:11.478490346","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7908","11:57:11.478601741","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37240 Ack=3948666 Win=65536 Len=0"
"7909","11:57:11.478601824","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7910","11:57:11.478803179","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7911","11:57:11.478954198","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37279 Ack=3952844 Win=65536 Len=0"
"7912","11:57:11.479081826","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7913","11:57:11.479250770","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7914","11:57:11.479250887","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37318 Ack=3957022 Win=65536 Len=0"
"7915","11:57:11.479341591","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7916","11:57:11.479440389","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7917","11:57:11.479545128","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37357 Ack=3961200 Win=65536 Len=0"
"7918","11:57:11.479545213","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7919","11:57:11.479695540","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7920","11:57:11.479896801","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37396 Ack=3965378 Win=65536 Len=0"
"7921","11:57:11.479896907","10.10.5.12","10.10.5.11","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"7922","11:57:11.479961893","10.10.5.11","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"7923","11:57:11.480092270","10.10.5.12","10.10.5.11","TCP","60","445  >  52052 [ACK] Seq=37435 Ack=3969556 Win=65536 Len=0"
